Category,Message,Sent_Time,Source_IP,Source_Location,Sent_Hour,IP_Frequency,Country_'Germany',Country_'Hong Kong',Country_'Indonesia',Country_'Malaysia',Country_'Netherlands',Country_'Romania',Country_'Singapore',Country_'Thailand',Country_'United States',State_'Bangkok',State_'Bucharest',State_'Central',State_'DKI Jakarta',State_'Hesse',State_'Hong Kong',State_'Kuala Lumpur',State_'North Holland',State_'Selangor',State_'Virginia'
0,K:)eng rocking in ashes:),2025-10-27 10:57:33,192.168.85.238,"('Thailand', 'Bangkok')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Wat time r ü going to xin's hostel?,2025-10-27 10:39:19,172.16.150.128,"('Malaysia', 'Kuala Lumpur')",10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,2025-10-27 13:45:15,192.168.193.199,"('Indonesia', 'DKI Jakarta')",13,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,2025-10-27 05:21:31,37.120.221.43,"('Germany', 'Hesse')",5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Oh k:)after that placement there ah?,2025-10-27 10:51:02,172.16.233.50,"('Thailand', 'Bangkok')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Not for possession, especially not first offense",2025-10-27 09:42:07,172.16.107.112,"('Malaysia', 'Kuala Lumpur')",9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",2025-10-27 12:41:18,10.0.168.134,"('Malaysia', 'Kuala Lumpur')",12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,2025-10-27 13:48:17,192.168.81.197,"('Thailand', 'Bangkok')",13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,We have pizza if u want,2025-10-27 15:04:57,203.0.113.57,"('Singapore', 'Central')",15,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",2025-10-27 10:42:16,5.188.49.124,"('Malaysia', 'Kuala Lumpur')",10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Many more happy returns of the day. I wish you happy birthday.,2025-10-27 18:04:23,172.16.2.96,"('Singapore', 'Central')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ya very nice. . .be ready on thursday,2025-10-27 15:57:25,124.13.222.34,"('Singapore', 'Central')",15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I am in hospital da. . I will return home in evening,2025-10-27 09:26:59,172.16.7.231,"('Germany', 'Hesse')",9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Thinking of u ;) x,2025-10-27 14:33:06,124.13.148.235,"('Indonesia', 'DKI Jakarta')",14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,2025-10-27 04:55:13,198.51.100.222,"('Hong Kong', 'Hong Kong')",4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Orh i tot u say she now still dun believe.,2025-10-27 18:34:54,124.13.3.234,"('Malaysia', 'Selangor')",18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,"When you just put in the + sign, choose my number and the pin will show. Right?",2025-10-27 14:32:08,5.188.187.154,"('Singapore', 'Central')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,2025-10-27 17:01:56,198.51.100.41,"('Malaysia', 'Selangor')",17,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,2025-10-27 17:13:47,203.0.113.93,"('Malaysia', 'Kuala Lumpur')",17,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",2025-10-27 18:00:06,5.188.28.245,"('Thailand', 'Bangkok')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,2025-10-27 02:34:55,37.120.23.144,"('United States', 'Virginia')",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,Well boy am I glad G wasted all night at applebees for nothing,2025-10-27 10:36:35,192.168.171.189,"('Indonesia', 'DKI Jakarta')",10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,2025-10-27 03:03:53,37.120.250.229,"('Netherlands', 'North Holland')",3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Ok lor... Or u wan me go look 4 u?,2025-10-27 09:40:52,192.168.101.197,"('Malaysia', 'Selangor')",9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,U wan 2 haf lunch i'm in da canteen now.,2025-10-27 12:30:39,192.168.161.165,"('Indonesia', 'DKI Jakarta')",12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,2025-10-27 11:17:22,10.0.255.134,"('Thailand', 'Bangkok')",11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",2025-10-27 16:02:52,124.13.49.108,"('Thailand', 'Bangkok')",16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,2025-10-27 02:19:07,198.51.100.200,"('United States', 'Virginia')",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,2025-10-27 01:38:06,37.120.6.28,"('Hong Kong', 'Hong Kong')",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,I'm home. Doc gave me pain meds says everything is fine.,2025-10-27 11:21:58,203.0.113.25,"('Thailand', 'Bangkok')",11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),2025-10-27 09:51:29,172.16.3.51,"('Malaysia', 'Kuala Lumpur')",9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Me too! Have a lovely night xxx,2025-10-27 14:52:21,172.16.192.189,"('Singapore', 'Central')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Prepare to be pleasured :),2025-10-27 17:33:45,10.0.207.127,"('Malaysia', 'Selangor')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Hi.:)technical support.providing assistance to us customer through call and email:),2025-10-27 11:40:37,192.168.79.195,"('Thailand', 'Bangkok')",11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,if you text on your way to cup stop that should work. And that should be BUS,2025-10-27 13:07:53,203.0.113.67,"('Singapore', 'Central')",13,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Whens your radio show?,2025-10-27 13:08:28,172.16.167.10,"('Singapore', 'Central')",13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,2025-10-27 01:09:29,198.51.100.22,"('Romania', 'Bucharest')",1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I'm not sure if its still available though,2025-10-27 17:20:39,10.0.225.251,"('Singapore', 'Central')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,2025-10-27 10:42:54,10.0.214.195,"('Thailand', 'Bangkok')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,2025-10-27 12:03:56,10.0.112.34,"('Hong Kong', 'Hong Kong')",12,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Hi..i got the money da:),2025-10-27 10:38:22,124.13.35.2,"('Malaysia', 'Selangor')",10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",2025-10-27 12:36:33,198.51.100.189,"('Singapore', 'Central')",12,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ok then u tell me wat time u coming later lor.,2025-10-27 14:15:22,192.168.68.130,"('Singapore', 'Central')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,U repeat e instructions again. Wat's e road name of ur house?,2025-10-27 18:45:36,10.0.166.226,"('Thailand', 'Bangkok')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",2025-10-27 17:38:28,192.168.215.26,"('Singapore', 'Central')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Quite lor. But dun tell him wait he get complacent...,2025-10-27 11:47:04,203.0.113.64,"('Malaysia', 'Kuala Lumpur')",11,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Sorry completely forgot * will pop em round this week if your still here?,2025-10-27 14:51:18,203.0.113.17,"('Netherlands', 'North Holland')",14,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,2025-10-27 13:48:39,124.13.168.175,"('Malaysia', 'Kuala Lumpur')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,O we cant see if we can join denis and mina? Or does denis want alone time,2025-10-27 17:19:54,172.16.230.156,"('Malaysia', 'Selangor')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Sen told that he is going to join his uncle finance in cbe,2025-10-27 17:43:57,10.0.121.155,"('Hong Kong', 'Hong Kong')",17,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,2025-10-27 13:06:03,203.0.113.250,"('Malaysia', 'Kuala Lumpur')",13,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Call me, i am senthil from hsbc.",2025-10-27 13:15:59,10.0.6.187,"('Malaysia', 'Kuala Lumpur')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",2025-10-27 12:36:24,203.0.113.33,"('Germany', 'Hesse')",12,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Indeed and by the way it was either or - not both !,2025-10-27 09:58:51,203.0.113.183,"('Hong Kong', 'Hong Kong')",9,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",2025-10-27 01:10:31,37.120.16.235,"('Germany', 'Hesse')",1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Holy living christ what is taking you so long,2025-10-27 17:28:40,185.220.100.105,"('Thailand', 'Bangkok')",17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ü thk of wat to eat tonight.,2025-10-27 16:12:16,198.51.100.253,"('Singapore', 'Central')",16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",2025-10-27 13:17:45,203.0.113.160,"('Malaysia', 'Selangor')",13,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,We're on the opposite side from where we dropped you off,2025-10-27 16:09:58,198.51.100.41,"('Germany', 'Hesse')",16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,2025-10-27 10:35:31,10.0.27.173,"('Thailand', 'Bangkok')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Send me your resume:-),2025-10-27 12:07:49,172.16.195.128,"('Thailand', 'Bangkok')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Gd luck 4 ur exams :-),2025-10-27 18:14:29,203.0.113.144,"('Thailand', 'Bangkok')",18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,2025-10-27 16:45:50,124.13.215.55,"('Indonesia', 'DKI Jakarta')",16,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Sorry that was my uncle. I.ll keep in touch,2025-10-27 14:24:07,192.168.21.72,"('Thailand', 'Bangkok')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Saw Guys and Dolls last night with Patrick Swayze it was great,2025-10-27 14:41:24,198.51.100.66,"('Malaysia', 'Selangor')",14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,2025-10-27 03:10:41,5.188.139.221,"('United States', 'Virginia')",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,2025-10-27 01:37:36,198.51.100.113,"('United States', 'Virginia')",1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,Just come home. I don't want u to be miserable,2025-10-27 15:24:44,172.16.189.223,"('Malaysia', 'Kuala Lumpur')",15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I dont know why she.s not getting your messages,2025-10-27 10:42:44,192.168.55.167,"('Indonesia', 'DKI Jakarta')",10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",2025-10-27 17:32:36,10.0.156.74,"('Thailand', 'Bangkok')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",2025-10-27 13:35:29,124.13.87.139,"('Singapore', 'Central')",13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Reverse is cheating. That is not mathematics.,2025-10-27 11:38:33,203.0.113.41,"('Singapore', 'Central')",11,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,How do you plan to manage that,2025-10-27 13:25:47,10.0.45.22,"('Malaysia', 'Kuala Lumpur')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",2025-10-27 12:14:07,192.168.206.144,"('Singapore', 'Central')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Sorry for the delay. Yes masters,2025-10-27 13:49:14,124.13.201.253,"('Malaysia', 'Selangor')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Call me when u finish then i come n pick u.,2025-10-27 16:12:39,10.0.241.224,"('Thailand', 'Bangkok')",16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,2025-10-27 03:52:31,37.120.246.38,"('Germany', 'Hesse')",3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,2025-10-27 12:03:09,10.0.47.47,"('Thailand', 'Bangkok')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",2025-10-27 16:49:59,10.0.30.69,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",2025-10-27 16:23:28,10.0.175.110,"('Thailand', 'Bangkok')",16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,2025-10-27 15:48:50,192.168.79.40,"('Romania', 'Bucharest')",15,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"fyi I'm at usf now, swing by the room whenever",2025-10-27 13:42:43,185.220.100.220,"('Malaysia', 'Selangor')",13,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,i can call in  &lt;#&gt;  min if thats ok,2025-10-27 15:30:33,198.51.100.60,"('Thailand', 'Bangkok')",15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,2025-10-27 10:49:07,192.168.226.197,"('Singapore', 'Central')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ü no home work to do meh...,2025-10-27 16:00:55,10.0.9.140,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,2025-10-27 10:26:29,45.67.215.100,"('Singapore', 'Central')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,2025-10-27 16:32:02,172.16.191.211,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,How's ur paper?,2025-10-27 12:26:36,203.0.113.107,"('Germany', 'Hesse')",12,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Got smaller capacity one? Quite ex...,2025-10-27 10:13:38,10.0.19.170,"('Hong Kong', 'Hong Kong')",10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,2025-10-27 04:10:51,198.51.100.33,"('Romania', 'Bucharest')",4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
